device,first_payment_amount,age,city,number_of_cards,payments_initiated,payments_failed,payments_completed,payments_completed_amount_first_7days,reward_purchase_count_first_7days,coins_redeemed_first_7days,is_referral,visits_feature_1,visits_feature_2,given_permission_1,given_permission_2,user_id,is_churned
vivo,15,30,Mumbai,4,6,1,2,33,3,23,FALSE,0,0,1,1,219172,0
xiaomi,15,30,Pune,3,1,0,1,15,1,3,TRUE,0,0,1,1,406434,0
realme,15,30,Pune,2,2,0,1,15,1,3,TRUE,1,0,1,1,365989,0
samsung,15,30,Vijayawada,2,2,1,1,15,1,3,FALSE,,,1,1,442202,0
apple,15,30,NCR,6,1,0,1,15,1,3,FALSE,0,0,1,0,409499,0
apple,15,30,Meerut,1,1,0,1,15,2,3,TRUE,0,0,1,1,391151,0
realme,15,30,Mumbai,0,1,0,1,15,0,17,FALSE,0,0,1,1,331508,0
xiaomi,15,30,Kolkata,1,2,1,1,15,0,0,FALSE,3,0,0,1,288808,0
oppo,15,30,Bangalore,3,2,0,2,29,1,3,FALSE,0,0,1,1,276100,0
xiaomi,15,30,Surat,0,5,0,2,71,4,23,TRUE,0,0,0,1,442391,0
samsung,15,30,Chitradurga,0,1,0,1,15,1,3,FALSE,0,0,1,1,114114,0
oneplus,15,30,Coimbatore,1,2,0,2,27,1,0,FALSE,0,0,0,1,256233,0
oneplus,15,30,Surat,1,1,0,1,15,1,3,FALSE,0,0,1,1,28002,0
oppo,15,30,Coimbatore,1,4,1,1,15,1,3,FALSE,0,0,1,1,221830,0
oneplus,15,30,Pune,0,2,0,2,33,3,23,FALSE,0,0,1,1,496492,0
samsung,15,30,Bangalore,2,1,0,1,15,,0,TRUE,0,0,1,1,198665,0
apple,15,30,Mangalore,0,4,2,2,39,1,3,FALSE,2,0,1,1,319412,0
hmd global,15,30,Hyderabad,4,5,0,3,75,4,27,FALSE,0,1,1,1,280504,0
xiaomi,15,30,Bangalore,2,4,0,1,15,1,3,FALSE,1,0,1,0,81944,0
apple,15,30,NCR,0,4,2,2,122,0,0,FALSE,0,0,1,1,27408,0
apple,15,30,Mumbai,2,1,0,1,15,0,0,FALSE,0,0,0,1,364567,0
huawei,15,30,Mumbai,2,2,0,1,15,0,0,FALSE,0,0,1,1,24910,0
samsung,15,30,Bangalore,2,3,0,3,84,1,3,TRUE,0,0,1,0,360181,0
asus,15,30,NCR,,,,,,0,,FALSE,,,1,1,354216,0
xiaomi,15,30,Lucknow,0,5,0,2,48,3,23,TRUE,0,0,1,1,216795,0
huawei,15,30,Bangalore,2,1,0,1,15,1,3,FALSE,0,0,1,1,315508,0
realme,15,30,Mumbai,1,2,0,1,15,1,3,TRUE,0,0,1,1,309649,0
huawei,15,30,Ahmedabad,6,2,0,1,15,0,0,FALSE,1,0,1,1,11959,0
vivo,15,30,Mumbai,4,3,0,2,25,2,7,FALSE,0,0,1,1,323251,0
vivo,15,30,NCR,3,1,0,1,15,,0,FALSE,0,0,1,1,344625,0
huawei,15,30,Hyderabad,2,8,1,6,75,5,30,FALSE,0,0,1,1,310553,0
samsung,16,30,Hyderabad,3,3,0,3,35,2,7,TRUE,1,0,0,0,300350,0
samsung,16,30,Hyderabad,4,2,0,2,269,6,190,FALSE,1,0,1,0,377585,0
asus,16,30,,6,6,0,5,85,5,63,FALSE,0,0,1,1,127809,0
xiaomi,16,30,Bangalore,2,2,0,1,16,0,0,TRUE,0,0,1,1,180106,0
oneplus,16,30,Ahmedabad,2,1,0,1,16,1,3,TRUE,1,0,1,0,108863,0
apple,16,30,Ahmedabad,2,2,0,2,28,2,7,FALSE,0,0,1,1,376017,0
xiaomi,16,30,Imphal,1,8,3,1,16,1,3,FALSE,0,0,1,1,93690,0
apple,16,30,Bangalore,1,4,0,3,26,1,3,FALSE,1,0,1,1,350587,0
oneplus,16,30,NCR,2,2,0,2,26,1,3,FALSE,1,0,0,0,301019,0
motorola,16,30,Bangalore,4,1,0,1,16,1,3,TRUE,0,0,1,1,345123,0
samsung,16,30,Rajkot,1,1,0,1,16,2,10,FALSE,0,0,1,1,213362,0
oppo,16,30,Surat,0,3,0,1,16,1,3,FALSE,0,0,1,1,287459,0
asus,16,30,Kolkata,3,4,2,2,83,0,0,TRUE,1,1,0,1,160539,0
apple,16,30,Mumbai,0,1,0,1,16,1,3,FALSE,0,0,1,1,23586,0
oneplus,16,30,Mumbai,6,2,1,1,16,0,0,FALSE,0,0,1,1,273252,0
xiaomi,16,30,Kolkata,3,5,0,5,83,5,43,TRUE,0,0,1,0,176301,0
samsung,16,30,Bangalore,1,3,1,1,16,0,0,FALSE,0,0,1,0,396018,0
apple,16,30,Mumbai,2,1,0,1,16,,0,FALSE,0,1,1,1,335312,0
samsung,16,30,Pune,1,2,0,1,16,1,3,FALSE,0,0,1,1,409212,0
realme,16,30,Hyderabad,1,2,0,1,16,,0,TRUE,0,0,1,1,191404,0
xiaomi,16,30,Anantapur,6,2,0,2,19,0,0,TRUE,1,2,1,1,140681,0
xiaomi,16,30,Chennai,1,3,0,1,16,1,3,TRUE,1,0,1,1,271339,0
apple,16,30,NCR,2,1,0,1,16,1,3,FALSE,0,0,1,0,163456,0
oneplus,16,30,Bangalore,1,2,1,1,0,0,0,TRUE,1,0,1,0,120277,0
motorola,16,30,Hyderabad,1,3,0,3,83,5,43,FALSE,1,0,1,1,404649,0
oneplus,16,30,Bangalore,1,27,0,1,16,,0,FALSE,2,2,1,1,214210,0
samsung,16,30,Kolkata,1,2,0,2,96,4,73,TRUE,0,1,1,1,10875,0
xiaomi,16,30,Jabalpur,2,1,0,1,16,1,3,TRUE,0,0,0,0,170782,0
xiaomi,16,30,Bhopal,2,2,0,2,77,3,23,TRUE,0,0,1,0,407493,0
vivo,16,30,NCR,6,1,0,1,16,1,3,FALSE,0,0,0,1,306102,0
oneplus,16,30,Secunderabad,1,1,0,1,16,1,3,TRUE,0,0,0,0,351330,0
motorola,16,30,Bangalore,1,3,0,3,34,3,10,FALSE,0,0,0,1,348751,0
google,16,30,Bangalore,1,3,0,2,16,2,3,TRUE,1,0,1,1,27526,0
xiaomi,16,30,NCR,0,2,1,1,16,1,3,TRUE,1,0,1,1,14588,0
oneplus,16,30,NCR,5,2,0,1,16,0,0,FALSE,1,0,1,1,424493,0
xiaomi,16,30,NCR,0,2,1,1,16,,0,FALSE,0,0,1,1,454151,0
xiaomi,16,30,NCR,1,2,1,1,16,1,3,FALSE,0,0,1,1,422408,0
vivo,16,30,Ahmedabad,1,4,2,1,16,1,3,FALSE,0,0,1,1,289685,0
motorola,16,30,Guntur,0,1,0,1,16,1,3,TRUE,0,0,1,1,359334,0
oppo,16,30,Mumbai,2,3,0,2,17,2,3,FALSE,0,0,1,0,429099,0
oppo,16,30,NCR,5,7,1,2,23,,0,FALSE,0,0,1,0,408302,0
samsung,16,30,Kolkata,0,1,0,1,16,2,3,TRUE,1,1,1,1,455175,0
oppo,16,30,Ahmedabad,2,1,0,1,16,1,3,TRUE,0,0,1,0,46485,0
oneplus,16,30,Mumbai,3,1,0,1,16,1,3,FALSE,0,0,1,1,43004,0
xiaomi,16,30,Bangalore,1,1,0,1,16,1,3,FALSE,0,0,1,1,51366,0
samsung,16,30,Nagpur,0,1,0,1,16,2,3,TRUE,0,0,1,1,460136,0
motorola,16,30,Bangalore,0,3,1,1,16,1,3,FALSE,0,0,0,0,418421,0
samsung,16,30,Ahmedabad,2,1,0,1,16,2,3,TRUE,0,0,1,1,486971,0
huawei,16,30,NCR,2,2,0,2,56,1,3,FALSE,0,0,0,0,280513,0
apple,16,30,NCR,2,1,0,1,16,1,3,FALSE,0,0,1,0,412068,0
apple,16,30,,5,3,0,2,33,3,23,FALSE,0,1,1,1,27669,0
apple,16,30,Pune,0,1,0,1,0,1,3,FALSE,0,0,1,1,387036,0
realme,16,30,Hyderabad,1,2,0,2,22,2,3,TRUE,0,0,1,1,480274,0
oneplus,16,30,Vadodara,6,3,1,2,77,0,0,FALSE,0,0,0,0,160805,0
oneplus,16,30,Nagpur,2,1,0,1,16,1,3,FALSE,0,1,1,1,36655,0
oppo,16,30,Jalgaon/ Aurangabad,3,1,0,1,0,1,3,FALSE,0,0,1,1,85482,0
oneplus,16,30,Bangalore,0,6,0,2,47,2,7,FALSE,0,0,1,1,425294,0
xiaomi,16,30,Bangalore,4,3,1,1,16,1,3,FALSE,0,0,0,1,63255,0
oneplus,16,30,NCR,4,1,0,1,16,1,3,TRUE,1,1,1,1,198544,0
hmd global,17,30,Hyderabad,2,6,2,4,289,4,193,TRUE,0,0,1,1,295034,0
apple,17,30,NCR,0,1,0,1,17,,0,FALSE,0,0,1,1,200478,0
samsung,17,30,Jaipur,4,5,1,4,154,1,137,FALSE,0,0,1,1,32589,0
apple,17,30,Secunderabad,7,3,1,2,219,0,0,FALSE,0,0,1,1,189599,0
xiaomi,17,30,Indore,0,3,1,2,33,4,23,FALSE,0,0,1,1,355,0
oneplus,17,30,Mumbai,1,1,0,1,17,1,3,FALSE,0,0,1,1,75717,0
apple,17,30,,2,12,6,4,100,7,63,FALSE,0,5,1,1,1062,0
asus,17,30,Kollam,3,23,13,3,598,1,3,FALSE,0,0,1,1,332330,0
vivo,17,30,Ludhiana,2,6,5,1,17,1,3,FALSE,0,0,1,1,501825,0
samsung,17,30,Eluru,1,2,0,1,17,1,17,FALSE,1,1,1,1,300672,0
samsung,17,30,Mumbai,4,11,8,3,101,1,0,TRUE,0,0,1,1,317222,0
xiaomi,17,30,Bangalore,3,4,0,1,17,0,0,FALSE,0,0,1,1,423923,0
xiaomi,17,30,Bhopal,2,4,0,2,50,8,40,TRUE,0,0,1,0,397799,0
hmd global,17,30,Raipur,1,6,3,2,34,0,0,FALSE,0,0,0,1,410634,0
xiaomi,17,30,Bidar,3,2,0,2,34,3,23,FALSE,0,0,1,1,258065,0
vivo,17,30,Bangalore,1,2,0,1,17,2,20,FALSE,0,0,0,1,390887,0
oneplus,17,30,Bangalore,2,7,3,3,58,4,40,FALSE,0,0,1,1,406401,0
oppo,17,30,Administrative,3,3,0,3,42,5,43,FALSE,0,0,1,1,67472,0
xiaomi,17,30,Mumbai,5,3,0,1,17,0,0,FALSE,0,0,1,1,193779,0
oneplus,17,30,,2,1,0,1,17,0,0,FALSE,1,0,1,1,67265,0
huawei,17,30,Ludhiana,1,3,0,1,17,0,0,FALSE,1,0,1,1,384531,0
samsung,17,30,Bangalore,1,6,4,2,100,5,90,FALSE,0,0,1,1,295563,0
apple,17,30,Chennai,2,3,2,1,17,1,3,FALSE,,,1,0,5815,0
xiaomi,17,30,Rewa,3,2,0,2,22,4,23,TRUE,0,0,1,1,415821,0
samsung,17,30,Kochi,2,4,0,3,189,5,107,FALSE,0,0,1,1,243481,0
apple,17,30,Jaipur,1,1,0,1,17,1,3,TRUE,2,2,1,1,22842,0
xiaomi,17,30,Bangalore,2,4,2,2,33,1,3,TRUE,0,0,0,0,225272,0
apple,17,30,Bangalore,0,5,2,2,25,,0,FALSE,0,0,1,1,113525,0
samsung,17,30,Chennai,1,15,5,8,95,2,20,FALSE,0,1,1,1,365811,0
oppo,17,30,Mumbai,6,3,0,2,19,2,20,TRUE,0,0,1,1,333337,0
xiaomi,17,30,NCR,4,12,4,3,212,8,210,FALSE,0,0,1,1,219814,0
vivo,17,30,Sonipat,1,8,6,2,27,3,23,FALSE,0,0,1,1,444782,0
vivo,17,30,Kharagpur,3,4,0,4,68,6,60,FALSE,0,1,1,0,279512,0
xiaomi,17,30,Chennai,1,7,5,2,36,4,23,TRUE,0,0,1,1,376181,0
apple,17,30,Mumbai,1,1,0,1,17,1,3,FALSE,0,0,1,1,383663,0
apple,17,30,Mumbai,3,9,3,5,233,0,0,FALSE,0,0,1,1,461193,0
lenovo,17,30,Bangalore,2,5,1,3,35,3,23,FALSE,2,1,1,1,145978,0
oneplus,17,30,Chennai,1,5,1,2,17,0,0,FALSE,0,1,0,1,288970,0
samsung,17,30,NCR,3,3,1,1,17,1,17,FALSE,0,0,1,1,214378,0
xiaomi,17,30,Hyderabad,0,2,1,1,17,0,0,FALSE,0,0,0,0,197184,0
hmd global,17,30,NCR,4,9,6,3,150,5,90,FALSE,0,0,1,1,448025,0
oneplus,17,30,Belgaum,1,5,3,2,33,1,3,FALSE,0,0,0,1,286302,0
xiaomi,17,30,Ahmedabad,5,1,0,1,0,2,17,TRUE,0,0,1,0,344203,0
samsung,17,30,Washim,1,2,1,1,17,0,0,FALSE,0,0,1,1,43780,0
apple,17,30,Mandya,0,6,3,2,186,5,173,FALSE,0,0,1,1,334644,0
samsung,17,30,Mumbai,1,2,1,1,17,1,17,FALSE,0,0,0,1,264228,0
vivo,17,30,Ratnagiri,1,1,0,1,17,,0,TRUE,0,0,1,1,465910,0
apple,17,30,NCR,1,10,6,1,17,1,3,FALSE,0,0,1,1,375319,0
realme,17,30,Tapi,3,2,0,2,23,,0,TRUE,0,0,1,0,498611,0
huawei,17,30,Chennai,1,5,1,3,98,6,60,TRUE,0,0,1,1,210576,0
huawei,17,30,Daman,2,1,0,1,17,1,3,TRUE,0,0,1,1,57560,0
huawei,17,30,Bangalore,1,1,0,1,17,1,3,FALSE,0,0,1,1,26800,0
apple,17,30,Hyderabad,1,5,2,2,140,1,17,FALSE,0,0,1,1,461,0
xiaomi,17,30,NCR,3,4,1,2,30,3,23,FALSE,0,0,1,1,324917,0
apple,17,30,Ahmedabad,3,7,2,2,19,1,20,FALSE,0,0,1,1,301112,0
apple,17,30,Dumdum,5,12,4,8,101,12,67,FALSE,0,0,1,0,212904,0
xiaomi,17,30,Vadodara,0,1,0,1,17,,0,TRUE,0,0,1,0,461422,0
apple,17,30,NCR,3,1,0,1,17,0,0,FALSE,0,0,1,0,493760,0
xiaomi,17,30,NCR,3,4,1,2,58,4,40,TRUE,0,0,1,0,399161,0
samsung,17,30,Bangalore,0,5,0,3,57,5,40,TRUE,0,0,0,0,434796,0
oneplus,17,30,Bangalore,1,9,6,1,17,1,17,FALSE,1,0,1,1,126108,0
huawei,17,30,Mumbai,3,5,3,2,19,0,0,TRUE,0,0,1,1,353003,0
apple,17,30,NCR,1,1,0,1,17,0,0,FALSE,0,0,1,0,352482,0
apple,17,30,Bangalore,1,5,2,3,167,2,0,FALSE,0,0,1,1,372731,0
oneplus,17,30,,1,46,2,43,198,45,177,FALSE,0,0,1,1,240994,0
vivo,17,30,Kolkata,2,2,1,1,17,1,3,FALSE,0,0,1,1,428864,0
samsung,17,30,Kochi,1,6,1,2,33,1,3,TRUE,0,0,1,0,396231,0
apple,17,30,Mumbai,2,1,0,1,17,0,0,FALSE,0,0,1,1,246200,0
hmd global,17,30,NCR,1,10,6,2,20,2,20,TRUE,1,0,0,1,350233,0
samsung,17,30,Bangalore,0,2,1,1,17,1,3,FALSE,0,1,1,1,442300,0
oneplus,17,30,NCR,1,1,0,1,17,0,0,TRUE,0,0,1,0,72064,0
lenovo,17,30,Bangalore,2,3,0,2,50,3,40,FALSE,2,0,1,1,289147,0
samsung,17,30,NCR,3,8,4,4,46,5,30,FALSE,1,0,1,1,90351,0
oppo,17,30,Palghar,3,3,2,1,17,1,17,FALSE,0,1,1,1,415166,0
lge,17,30,Hyderabad,2,10,6,4,123,1,3,FALSE,0,0,1,1,316267,0
apple,17,30,NCR,2,1,0,1,17,0,0,FALSE,0,0,1,1,298784,0
vivo,17,30,NCR,6,3,1,2,27,3,23,TRUE,0,0,1,1,367352,0
oppo,17,30,,2,7,3,3,124,,0,FALSE,0,0,0,0,480623,0
vivo,17,30,Mumbai,1,1,0,1,17,,17,TRUE,1,0,1,1,85493,0
apple,17,30,Patiala,2,12,4,5,184,1,53,TRUE,0,0,1,1,461565,0
apple,17,30,Karnataka,0,10,6,2,26,3,23,FALSE,0,0,1,1,491361,0
oneplus,17,30,Pune,2,1,0,1,17,0,0,TRUE,0,0,1,1,46301,0
apple,17,30,Ahmedabad,0,5,3,2,82,2,20,TRUE,0,0,1,1,367070,0
motorola,17,30,Kochi,1,1,0,1,17,1,3,TRUE,0,0,1,1,90385,0
oppo,17,30,Coimbatore,0,1,0,1,17,0,0,FALSE,0,0,1,0,498705,0
vivo,17,30,NCR,,,,,,0,,FALSE,,,1,1,292261,0
vivo,17,30,Kurukshetra,1,6,5,1,17,1,3,TRUE,1,0,1,1,29277,0
apple,17,30,Ahmedabad,2,2,0,2,84,4,73,FALSE,0,0,1,1,479213,0
xiaomi,17,30,Kottayam,2,1,0,1,17,1,3,FALSE,0,0,1,1,468859,0
xiaomi,17,30,Newcastle,1,4,0,3,24,3,23,TRUE,0,0,1,1,57951,0
samsung,17,30,Mandya,0,1,0,1,17,2,3,TRUE,0,0,1,1,455772,0
xiaomi,17,30,Vijayawada,0,3,0,1,17,1,0,TRUE,0,0,1,0,398064,0
xiaomi,17,30,Hyderabad,9,1,0,1,17,1,17,FALSE,1,0,0,0,2444,0
apple,17,30,NCR,0,5,2,2,37,2,3,FALSE,0,0,1,1,428256,0
xiaomi,17,30,Tiruvallur,2,12,3,2,200,6,190,FALSE,0,0,1,1,223947,0
samsung,17,30,NCR,2,2,0,2,18,2,20,TRUE,2,0,0,0,20895,0
apple,17,30,Hyderabad,1,5,0,5,167,9,100,FALSE,0,0,1,1,306153,0
xiaomi,17,30,Mumbai,5,4,0,2,50,4,40,TRUE,0,0,1,0,48317,0
motorola,17,30,Jaipur,1,8,0,4,69,0,0,TRUE,0,0,0,1,317800,0
samsung,17,30,Cuddalore,2,3,0,2,23,2,3,TRUE,0,0,1,0,499979,0
apple,17,30,,1,6,4,2,337,5,107,FALSE,0,0,1,1,461629,0
apple,17,30,NCR,3,10,5,4,184,7,110,FALSE,0,0,0,1,108970,0
vivo,17,30,Visakhapatnam,1,2,0,2,33,3,23,FALSE,0,1,1,1,19490,0
samsung,17,30,Jaipur,1,9,5,1,17,0,0,TRUE,0,1,1,1,158511,0
xiaomi,17,30,Bangalore,1,2,0,1,17,1,3,TRUE,0,0,0,1,121975,0
samsung,17,30,,2,18,7,2,144,4,73,FALSE,1,1,1,1,278001,0
oppo,17,30,Mumbai,1,2,1,1,0,,0,TRUE,2,0,0,0,409906,0
lenovo,17,30,Bareilly,0,2,0,2,67,4,40,TRUE,0,0,0,0,264781,0
apple,17,30,Kochi,1,2,1,1,17,0,0,FALSE,0,0,1,1,232191,0
apple,17,30,NCR,1,2,0,1,0,,0,FALSE,0,0,1,0,64040,0
xiaomi,17,30,Mumbai,4,1,0,1,17,2,20,FALSE,0,0,1,0,139866,0
realme,17,30,Bangalore,1,5,3,2,17,2,20,FALSE,1,1,1,1,411856,0
oneplus,17,30,Mumbai,2,3,2,1,17,1,3,FALSE,0,0,1,0,424773,0
apple,17,30,,2,2,0,2,33,,0,FALSE,0,0,1,1,324606,0
xiaomi,17,30,Bangalore,2,5,1,2,167,1,17,FALSE,1,0,0,1,373482,0
oneplus,17,30,Ludhiana,3,5,2,3,78,5,43,FALSE,1,0,1,1,150976,0
apple,17,30,NCR,1,6,1,5,588,12,333,FALSE,0,0,1,0,472090,0
gionee,17,30,Jaipur,2,3,1,2,26,3,23,FALSE,0,0,1,1,482760,0
oneplus,17,30,Mumbai,3,1,0,1,17,2,17,TRUE,0,0,1,0,492315,0
xiaomi,17,30,NCR,2,1,0,1,17,1,3,FALSE,0,0,1,1,496361,0
oneplus,17,30,Indore,4,6,1,4,90,7,20,FALSE,0,0,1,1,393336,0
realme,17,30,Ludhiana,5,4,0,4,47,4,10,TRUE,0,0,1,1,203144,0
xiaomi,17,30,Nalgonda,2,1,0,1,17,0,0,FALSE,0,0,1,1,152321,0
oneplus,17,30,Vellore,2,2,0,2,35,1,3,TRUE,0,0,1,1,181809,0
vivo,17,30,Patiala,5,3,1,2,37,4,40,FALSE,0,0,1,1,447198,0
apple,17,30,Ahmedabad,1,20,12,6,200,10,167,FALSE,0,0,1,0,477436,0
apple,17,30,Balangir,3,6,4,2,26,3,23,FALSE,0,5,1,1,228278,0
apple,17,30,NCR,2,5,2,3,30,1,20,FALSE,0,0,0,1,488995,0
apple,17,30,,0,4,2,2,27,,0,FALSE,0,0,1,1,380958,0
xiaomi,17,30,Mumbai,4,15,6,5,83,10,43,FALSE,2,0,1,1,231007,0
vivo,17,30,Bangalore,4,7,3,4,157,1,137,FALSE,1,0,1,0,55814,0
samsung,17,30,Kanpur,2,3,0,2,33,1,3,TRUE,0,0,1,1,147946,0
apple,17,30,Indore,3,6,3,1,17,0,0,FALSE,,,1,0,206147,0
vivo,17,30,Dharamshala,1,1,0,1,17,,0,FALSE,0,0,1,1,412352,0
realme,17,30,Pune,1,4,0,3,34,2,37,FALSE,1,0,1,1,496530,0
apple,17,30,Hyderabad,1,12,7,2,183,2,53,FALSE,0,1,1,1,326841,0
samsung,17,30,Jaipur,0,2,1,1,0,2,20,TRUE,0,0,0,1,9364,0
oneplus,17,30,NCR,7,3,0,2,89,4,90,FALSE,0,1,1,1,98747,0
samsung,17,30,Hyderabad,8,4,2,2,44,1,3,FALSE,0,0,1,1,25871,0
xiaomi,17,30,Mumbai,2,2,0,1,17,1,3,TRUE,1,0,1,0,68357,0
oneplus,17,30,Chandrapur,3,2,0,2,23,3,7,TRUE,0,0,1,1,408645,0
oppo,17,30,Pune,2,1,0,1,17,0,0,TRUE,0,0,1,1,241987,0
apple,17,30,NCR,2,1,0,1,17,1,17,FALSE,0,0,1,1,434201,0
apple,17,30,Mumbai,2,1,0,1,17,0,0,TRUE,0,1,1,1,157958,0
motorola,17,30,Mumbai,1,6,1,5,92,3,67,FALSE,0,0,1,1,377279,0
vivo,17,30,Karnal,3,1,0,1,17,0,0,FALSE,0,0,1,1,51247,0
samsung,17,30,Kurukshetra,1,1,0,1,17,0,0,FALSE,0,0,1,1,48274,0
vivo,17,30,Patna,0,4,0,2,20,0,0,FALSE,1,0,1,1,385970,0
apple,17,30,Jaipur,3,11,4,6,67,9,67,FALSE,0,0,1,1,42349,0
xiaomi,17,30,,4,1,0,1,0,1,3,TRUE,0,0,1,1,237520,0
huawei,17,30,Ahmedabad,4,6,4,1,17,1,3,FALSE,,,1,1,446582,0
huawei,17,30,Bangalore,5,6,0,5,72,8,67,FALSE,1,1,1,1,29314,0
vivo,17,30,Patna,1,4,2,1,17,1,3,FALSE,0,0,1,1,451445,0
apple,17,30,Vijayawada,4,3,1,2,83,3,23,TRUE,0,0,1,1,319852,0
oneplus,17,30,Chennai,3,5,0,4,370,3,137,FALSE,1,0,1,1,476825,0
apple,17,30,NCR,1,4,2,2,38,1,3,FALSE,0,0,1,1,195511,0
oneplus,17,30,Mumbai,1,1,0,1,17,2,20,FALSE,0,0,1,1,415046,0
vivo,17,30,Mumbai,2,1,0,1,17,1,3,FALSE,1,1,1,0,231935,0
xiaomi,17,30,NCR,3,12,5,6,115,11,103,TRUE,0,0,1,1,117304,0
oppo,17,30,Hyderabad,3,3,2,1,17,1,3,TRUE,0,0,1,1,352488,0
apple,17,30,Chandigarh,3,3,0,3,109,6,110,FALSE,1,0,1,1,348089,0
apple,17,30,NCR,2,2,1,1,17,0,0,FALSE,0,0,1,1,130395,0
apple,17,30,Nashik,1,3,1,2,153,6,123,FALSE,0,0,1,1,17854,0
oppo,17,30,Bangalore,1,1,0,1,17,2,3,TRUE,0,0,1,1,480323,0
oneplus,17,30,Kanchipuram,2,3,0,3,67,1,33,TRUE,0,0,0,1,282615,0
samsung,17,30,NCR,10,2,0,1,17,1,17,TRUE,0,0,1,1,223049,0
apple,17,30,Bangalore,1,3,1,2,33,0,0,FALSE,0,0,1,1,42545,0
apple,17,30,Bangalore,1,4,0,2,113,5,90,FALSE,0,0,1,0,70176,0
oneplus,17,30,NCR,1,29,6,17,40,9,43,TRUE,0,0,1,1,213133,0
xiaomi,17,30,Vidisha/Bhopal,1,1,0,1,17,1,3,FALSE,0,0,1,0,203176,0
samsung,17,30,Kolkata,2,3,1,1,17,1,3,TRUE,0,0,1,1,429206,0
samsung,17,30,Bangalore,6,1,0,1,17,0,0,FALSE,0,0,0,0,405230,0
xiaomi,17,30,Vadodara,5,1,0,1,17,1,3,FALSE,0,0,1,1,430973,0
apple,17,30,NCR,2,6,1,4,90,7,63,FALSE,0,0,1,1,242753,0
xiaomi,17,30,Koderma,2,3,1,2,23,1,20,TRUE,0,0,1,1,293563,0
apple,17,30,Bangalore,0,1,0,1,17,1,17,FALSE,0,0,1,0,472948,0
samsung,17,30,,1,13,7,2,23,3,23,TRUE,0,0,1,1,483483,0
huawei,17,30,Mumbai,3,1,0,1,17,0,0,TRUE,0,0,1,1,288125,0
hmd global,17,30,Chennai,1,2,0,1,17,1,17,FALSE,0,0,1,1,428751,0
samsung,17,30,Kolkata,3,1,0,1,17,1,17,FALSE,0,0,1,0,420204,0
xiaomi,17,30,Amravati,2,2,1,1,17,1,17,FALSE,0,0,1,1,198419,0
xiaomi,17,30,Nizamabad,2,1,0,1,17,0,0,FALSE,0,0,0,0,266431,0
apple,17,30,Nagpur,1,28,5,16,387,3,390,FALSE,0,0,1,1,413875,0
apple,17,30,Lucknow,0,1,0,1,17,0,0,FALSE,0,0,1,1,20252,0
apple,17,30,Nellore,1,14,0,14,19,2,20,FALSE,0,0,0,1,236096,0
samsung,17,30,Hyderabad,1,1,0,1,17,1,3,FALSE,0,0,1,0,95899,0
xiaomi,17,30,Nagpur,1,2,0,1,17,,0,FALSE,0,0,1,0,49186,0
oneplus,17,30,Kanchipuram,1,4,0,4,78,4,57,FALSE,1,0,1,1,278196,0
samsung,17,30,Rajkot,2,6,2,2,29,2,7,TRUE,0,0,1,1,144338,0
samsung,17,30,Mumbai,3,1,0,1,17,1,3,TRUE,0,0,1,1,60968,0
xiaomi,17,30,Rajkot,0,3,0,2,23,2,7,FALSE,0,0,1,1,348239,0
xiaomi,17,30,Panipat,3,13,8,3,77,5,60,FALSE,0,0,1,1,451697,0
apple,17,30,Bangalore,1,3,2,1,17,1,3,FALSE,0,0,1,1,392032,0
xiaomi,17,30,Mumbai,0,1,0,1,17,1,17,FALSE,0,0,1,1,118485,0
huawei,17,30,Khammam/ Vijayawada,2,5,0,5,98,4,40,TRUE,0,0,1,1,251985,0
google,17,30,Ahmedabad,1,2,0,1,17,,0,FALSE,0,0,1,0,90410,0
oppo,17,30,Salem,4,2,0,1,17,0,0,FALSE,0,0,1,1,402716,0
vivo,17,30,Among 38 s of Bihar,1,20,12,3,89,6,93,FALSE,0,0,1,1,23637,0
asus,17,30,Bangalore,3,5,0,4,84,8,80,TRUE,0,0,1,1,227207,0
lenovo,17,30,Bhubaneshwar,1,1,0,1,17,,0,TRUE,0,0,1,0,404139,0
samsung,17,30,Hyderabad,2,3,1,1,17,1,3,FALSE,1,0,1,1,227954,0
oppo,17,30,Pune,0,6,3,2,19,0,0,FALSE,0,0,1,1,252273,0
xiaomi,17,30,NCR,1,4,1,2,38,1,3,FALSE,0,0,0,0,344417,0
vivo,17,30,NCR,1,5,0,2,37,3,37,FALSE,0,0,1,1,238522,0
samsung,17,30,NCR,3,6,0,5,162,4,157,FALSE,0,0,1,0,357510,0
oneplus,17,30,Bangalore,2,11,0,10,60,10,60,FALSE,2,0,1,1,104993,0
xiaomi,17,30,Mumbai,1,4,2,2,25,1,3,FALSE,0,1,1,1,3335,0
realme,17,30,Patna,0,1,0,1,17,1,3,FALSE,1,0,1,1,111460,0
oneplus,17,30,Meerut,0,7,3,4,60,2,20,FALSE,1,0,1,1,280549,0
hmd global,17,30,Pune,0,1,0,1,17,0,0,TRUE,0,0,1,1,356937,0
samsung,17,30,Birbhum,2,2,0,2,73,4,40,TRUE,1,0,0,0,245064,0
samsung,17,30,Panipat,8,5,0,3,22,,0,TRUE,0,0,1,1,310712,0
oneplus,17,30,NCR,2,1,0,1,17,0,17,FALSE,0,0,0,0,84096,0
